wandb: Tracking run with wandb version 0.28.0
wandb: W&B syncing is set to `offline` in this directory. Run `wandb online` or set WANDB_MODE=online to enable cloud syncing.
wandb: Run data is saved locally in /content/autoresearch-irishman/wandb/offline-run-20260715_151216-1msc8zqo
wandb: View this run in the terminal with `wandb leet`
Device: cuda
Vocab size: 98
Model config: RNNConfig(vocab_size=98, embed_size=256, hidden_size=256, num_layers=3, dropout=0.1, pad_token_id=97)
Num params: 1,605,730
Epoch budget: 15 epochs (no time limit)

step 00153 | epoch 1/15 | loss: 1.404862 | dt: 71ms | tok/sec: 923,019 | elapsed: 11s    
step 00154 | epoch 1/15 | loss: 1.448158 | dt: 70ms | tok/sec: 940,177 | elapsed: 11s    
step 00155 | epoch 1/15 | loss: 1.441682 | dt: 72ms | tok/sec: 915,612 | elapsed: 11s    
step 00156 | epoch 1/15 | loss: 1.433383 | dt: 70ms | tok/sec: 929,873 | elapsed: 11s    
step 00157 | epoch 1/15 | loss: 1.427758 | dt: 74ms | tok/sec: 886,316 | elapsed: 11s    
step 00158 | epoch 1/15 | loss: 1.407161 | dt: 70ms | tok/sec: 934,062 | elapsed: 11s    
step 00159 | epoch 1/15 | loss: 1.379732 | dt: 70ms | tok/sec: 938,765 | elapsed: 11s    
step 00160 | epoch 1/15 | loss: 1.416750 | dt: 71ms | tok/sec: 921,419 | elapsed: 11s    
step 00161 | epoch 1/15 | loss: 1.418915 | dt: 70ms | tok/sec: 941,175 | elapsed: 11s    
step 00162 | epoch 1/15 | loss: 1.405672 | dt: 73ms | tok/sec: 901,999 | elapsed: 11s    
step 00163 | epoch 1/15 | loss: 1.418642 | dt: 71ms | tok/sec: 919,262 | elapsed: 11s    
step 00164 | epoch 1/15 | loss: 1.410747 | dt: 76ms | tok/sec: 864,284 | elapsed: 11s    
step 00165 | epoch 1/15 | loss: 1.403210 | dt: 70ms | tok/sec: 937,823 | elapsed: 12s    
step 00166 | epoch 1/15 | loss: 1.384075 | dt: 70ms | tok/sec: 934,329 | elapsed: 12s    
step 00167 | epoch 1/15 | loss: 1.377968 | dt: 71ms | tok/sec: 929,335 | elapsed: 12s    
step 00168 | epoch 1/15 | loss: 1.405318 | dt: 71ms | tok/sec: 923,366 | elapsed: 12s    
step 00169 | epoch 1/15 | loss: 1.425187 | dt: 71ms | tok/sec: 929,272 | elapsed: 12s    
step 00170 | epoch 1/15 | loss: 1.398347 | dt: 70ms | tok/sec: 937,919 | elapsed: 12s    
step 00171 | epoch 1/15 | loss: 1.361264 | dt: 71ms | tok/sec: 919,930 | elapsed: 12s    
step 00172 | epoch 1/15 | loss: 1.393715 | dt: 70ms | tok/sec: 938,492 | elapsed: 12s    
step 00173 | epoch 1/15 | loss: 1.385350 | dt: 71ms | tok/sec: 927,835 | elapsed: 12s    
step 00174 | epoch 1/15 | loss: 1.371356 | dt: 74ms | tok/sec: 886,351 | elapsed: 12s    
step 00175 | epoch 1/15 | loss: 1.349756 | dt: 73ms | tok/sec: 900,200 | elapsed: 12s    
step 00176 | epoch 1/15 | loss: 1.392833 | dt: 70ms | tok/sec: 940,345 | elapsed: 12s    
step 00177 | epoch 1/15 | loss: 1.384810 | dt: 70ms | tok/sec: 933,365 | elapsed: 12s    
step 00178 | epoch 1/15 | loss: 1.370940 | dt: 70ms | tok/sec: 931,622 | elapsed: 12s    
step 00179 | epoch 1/15 | loss: 1.367049 | dt: 73ms | tok/sec: 891,896 | elapsed: 13s    
step 00180 | epoch 1/15 | loss: 1.409505 | dt: 71ms | tok/sec: 923,859 | elapsed: 13s    
step 00181 | epoch 1/15 | loss: 1.380448 | dt: 70ms | tok/sec: 933,590 | elapsed: 13s    
step 00182 | epoch 1/15 | loss: 1.399039 | dt: 72ms | tok/sec: 912,460 | elapsed: 13s    
step 00183 | epoch 1/15 | loss: 1.357664 | dt: 71ms | tok/sec: 921,608 | elapsed: 13s    
step 00184 | epoch 1/15 | loss: 1.380885 | dt: 73ms | tok/sec: 895,916 | elapsed: 13s    
step 00185 | epoch 1/15 | loss: 1.376070 | dt: 73ms | tok/sec: 900,291 | elapsed: 13s    
step 00186 | epoch 1/15 | loss: 1.368292 | dt: 70ms | tok/sec: 932,674 | elapsed: 13s    
step 00187 | epoch 1/15 | loss: 1.373306 | dt: 71ms | tok/sec: 921,706 | elapsed: 13s    
step 00188 | epoch 1/15 | loss: 1.344843 | dt: 69ms | tok/sec: 946,093 | elapsed: 13s    
step 00189 | epoch 1/15 | loss: 1.366308 | dt: 74ms | tok/sec: 888,876 | elapsed: 13s    
step 00190 | epoch 1/15 | loss: 1.374670 | dt: 78ms | tok/sec: 841,915 | elapsed: 13s    
step 00191 | epoch 1/15 | loss: 1.348087 | dt: 69ms | tok/sec: 949,823 | elapsed: 13s    
step 00192 | epoch 1/15 | loss: 1.361735 | dt: 73ms | tok/sec: 893,949 | elapsed: 13s    
step 00193 | epoch 1/15 | loss: 1.366148 | dt: 71ms | tok/sec: 924,751 | elapsed: 14s    
step 00194 | epoch 1/15 | loss: 1.371450 | dt: 69ms | tok/sec: 954,443 | elapsed: 14s    
step 00195 | epoch 1/15 | loss: 1.393156 | dt: 71ms | tok/sec: 922,455 | elapsed: 14s    
step 00196 | epoch 1/15 | loss: 1.377272 | dt: 71ms | tok/sec: 926,581 | elapsed: 14s    
step 00197 | epoch 1/15 | loss: 1.351770 | dt: 74ms | tok/sec: 886,214 | elapsed: 14s    
step 00198 | epoch 1/15 | loss: 1.337117 | dt: 70ms | tok/sec: 930,002 | elapsed: 14s    
step 00199 | epoch 1/15 | loss: 1.351589 | dt: 77ms | tok/sec: 850,851 | elapsed: 14s    
step 00200 | epoch 1/15 | loss: 1.358085 | dt: 69ms | tok/sec: 945,578 | elapsed: 14s    
step 00201 | epoch 1/15 | loss: 1.326790 | dt: 70ms | tok/sec: 933,970 | elapsed: 14s    
step 00202 | epoch 1/15 | loss: 1.361880 | dt: 71ms | tok/sec: 929,093 | elapsed: 14s    
step 00203 | epoch 1/15 | loss: 1.355832 | dt: 71ms | tok/sec: 918,642 | elapsed: 14s    
step 00204 | epoch 1/15 | loss: 1.397105 | dt: 73ms | tok/sec: 902,662 | elapsed: 14s    
step 00205 | epoch 1/15 | loss: 1.356026 | dt: 71ms | tok/sec: 917,048 | elapsed: 14s    
step 00206 | epoch 1/15 | loss: 1.361717 | dt: 74ms | tok/sec: 887,392 | elapsed: 14s    
step 00207 | epoch 1/15 | loss: 1.357023 | dt: 69ms | tok/sec: 951,289 | elapsed: 15s    
step 00208 | epoch 1/15 | loss: 1.347860 | dt: 71ms | tok/sec: 928,745 | elapsed: 15s    
step 00209 | epoch 1/15 | loss: 1.361513 | dt: 73ms | tok/sec: 901,454 | elapsed: 15s    
step 00210 | epoch 1/15 | loss: 1.375348 | dt: 72ms | tok/sec: 911,480 | elapsed: 15s    
